[02-Mar-2016 15:15:35 UTC] PHP Fatal error:  Access to undeclared static property: Config::$attribute in /home/ubuntu/workspace/vbmscms/src/modules/coffee/src/server/core/configLoader.php on line 62
[02-Mar-2016 15:17:10 UTC] PHP Fatal error:  Using $this when not in object context in /home/ubuntu/workspace/vbmscms/src/modules/coffee/src/server/core/coffeeDevice.php on line 54
[02-Mar-2016 15:17:45 UTC] PHP Fatal error:  Using $this when not in object context in /home/ubuntu/workspace/vbmscms/src/modules/coffee/src/server/core/coffeeDevice.php on line 54
[02-Mar-2016 15:17:54 UTC] PHP Fatal error:  Using $this when not in object context in /home/ubuntu/workspace/vbmscms/src/modules/coffee/src/server/core/coffeeDevice.php on line 54
[02-Mar-2016 15:18:15 UTC] PHP Fatal error:  Using $this when not in object context in /home/ubuntu/workspace/vbmscms/src/modules/coffee/src/server/core/coffeeDevice.php on line 54
[02-Mar-2016 15:22:52 UTC] PHP Fatal error:  Using $this when not in object context in /home/ubuntu/workspace/vbmscms/src/modules/coffee/src/server/core/coffeeDevice.php on line 54
[02-Mar-2016 15:53:05 UTC] PHP Warning:  The magic method __callStatic() must have public visibility and be static in /home/ubuntu/workspace/vbmscms/src/modules/coffee/src/server/model/dbObject.php on line 31
[02-Mar-2016 15:53:05 UTC] PHP Fatal error:  Using $this when not in object context in /home/ubuntu/workspace/vbmscms/src/modules/coffee/src/server/core/coffeeDevice.php on line 54
[02-Mar-2016 15:53:36 UTC] PHP Notice:  Use of undefined constant Device - assumed 'Device' in /home/ubuntu/workspace/vbmscms/src/modules/coffee/src/server/core/errorHandler.php on line 45
[02-Mar-2016 16:10:01 UTC] PHP Fatal error:  Class 'Translations' not found in /home/ubuntu/workspace/vbmscms/src/modules/coffee/src/server/core/coffeeDevice.php on line 58
[02-Mar-2016 16:18:15 UTC] PHP Notice:  Use of undefined constant Device - assumed 'Device' in /home/ubuntu/workspace/vbmscms/src/modules/coffee/src/server/core/errorHandler.php on line 45
[02-Mar-2016 16:18:52 UTC] PHP Notice:  Use of undefined constant Device - assumed 'Device' in /home/ubuntu/workspace/vbmscms/src/modules/coffee/src/server/core/errorHandler.php on line 45
[02-Mar-2016 16:19:16 UTC] PHP Notice:  Use of undefined constant Device - assumed 'Device' in /home/ubuntu/workspace/vbmscms/src/modules/coffee/src/server/core/errorHandler.php on line 45
[02-Mar-2016 16:21:57 UTC] PHP Notice:  Use of undefined constant Device - assumed 'Device' in /home/ubuntu/workspace/vbmscms/src/modules/coffee/src/server/core/errorHandler.php on line 45
[02-Mar-2016 16:41:47 UTC] PHP Warning:  The magic method __callStatic() must have public visibility and be static in /home/ubuntu/workspace/vbmscms/src/modules/coffee/src/server/model/dbObject.php on line 31
[02-Mar-2016 16:41:47 UTC] PHP Notice:  Use of undefined constant Device - assumed 'Device' in /home/ubuntu/workspace/vbmscms/src/modules/coffee/src/server/core/errorHandler.php on line 45
[02-Mar-2016 16:45:00 UTC] PHP Fatal error:  Call to undefined function UPPER() in /home/ubuntu/workspace/vbmscms/src/modules/coffee/src/server/factory/controllerFactory.php on line 10
[02-Mar-2016 16:47:22 UTC] PHP Fatal error:  Call to undefined function charat() in /home/ubuntu/workspace/vbmscms/src/modules/coffee/src/server/factory/controllerFactory.php on line 10
[02-Mar-2016 16:49:27 UTC] PHP Fatal error:  Call to undefined function touppercase() in /home/ubuntu/workspace/vbmscms/src/modules/coffee/src/server/factory/controllerFactory.php on line 10
[02-Mar-2016 16:52:11 UTC] PHP Fatal error:  Call to undefined function uppercase() in /home/ubuntu/workspace/vbmscms/src/modules/coffee/src/server/factory/controllerFactory.php on line 10
[02-Mar-2016 16:52:46 UTC] PHP Notice:  Use of undefined constant Device - assumed 'Device' in /home/ubuntu/workspace/vbmscms/src/modules/coffee/src/server/core/errorHandler.php on line 45
[02-Mar-2016 16:53:25 UTC] PHP Notice:  Use of undefined constant Device - assumed 'Device' in /home/ubuntu/workspace/vbmscms/src/modules/coffee/src/server/core/errorHandler.php on line 45
[02-Mar-2016 16:56:48 UTC] PHP Notice:  Undefined variable: requirement in /home/ubuntu/workspace/vbmscms/src/modules/coffee/src/server/includes.php on line 20
[02-Mar-2016 16:56:48 UTC] PHP Warning:  include_once(/home/ubuntu/workspace/vbmscms/src/modules/coffee/src): failed to open stream: Not a directory in /home/ubuntu/workspace/vbmscms/src/modules/coffee/src/server/includes.php on line 20
[02-Mar-2016 16:56:48 UTC] PHP Warning:  include_once(): Failed opening '/home/ubuntu/workspace/vbmscms/src/modules/coffee/src/' for inclusion (include_path='.:/usr/share/php:/usr/share/pear') in /home/ubuntu/workspace/vbmscms/src/modules/coffee/src/server/includes.php on line 20
[02-Mar-2016 16:56:48 UTC] PHP Fatal error:  Class 'CoffeeDevice' not found in /home/ubuntu/workspace/vbmscms/src/modules/coffee/src/server/includes.php on line 21
[02-Mar-2016 16:57:54 UTC] PHP Notice:  Use of undefined constant Device - assumed 'Device' in /home/ubuntu/workspace/vbmscms/src/modules/coffee/src/server/core/errorHandler.php on line 45
[02-Mar-2016 17:00:29 UTC] PHP Notice:  Use of undefined constant Device - assumed 'Device' in /home/ubuntu/workspace/vbmscms/src/modules/coffee/src/server/core/errorHandler.php on line 45
[02-Mar-2016 17:00:56 UTC] PHP Notice:  Use of undefined constant Device - assumed 'Device' in /home/ubuntu/workspace/vbmscms/src/modules/coffee/src/server/core/errorHandler.php on line 45
[02-Mar-2016 17:07:25 UTC] PHP Notice:  Use of undefined constant Device - assumed 'Device' in /home/ubuntu/workspace/vbmscms/src/modules/coffee/src/server/core/errorHandler.php on line 45
